z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-3.2812500000e+01,-2.6320991610e-03,-1.0335023181e-02,2.8312841663e+02,6.0498188577e-05,1.4155901430e-04,-1.0479684662e-08,-5.1194481582e-06,4.2344453720e-08,9.6177962275e-09,-1.1320136535e-08,-1.7479384619e-07,-2.2222759290e-06,-2.8452544425e-03,5.1470588235e-01
-3.3187500000e+01,-2.5951168856e-03,-1.0239465214e-02,2.8312840877e+02,5.9933936384e-05,1.3951570163e-04,-1.0328815940e-08,-5.0510408815e-06,4.1290360474e-08,9.3055905740e-09,-1.1200443525e-08,-1.7385280144e-07,-2.1799106224e-06,-2.8448990514e-03,5.2058823529e-01
-3.3562500000e+01,-2.5590384966e-03,-1.0144126634e-02,2.8312840054e+02,5.9388532844e-05,1.3750112903e-04,-1.0180854914e-08,-4.9834567660e-06,4.0358472682e-08,9.0585093833e-09,-1.0886579283e-08,-1.7304824231e-07,-2.1384945544e-06,-2.8445367129e-03,5.2647058824e-01
-3.3937500000e+01,-2.5236842644e-03,-1.0049475049e-02,2.8312839183e+02,5.8857881685e-05,1.3552739643e-04,-1.0032434304e-08,-4.9170501387e-06,3.9640103506e-08,8.8513573539e-09,-1.0496642481e-08,-1.7241045549e-07,-2.0983743479e-06,-2.8441672383e-03,5.3235294118e-01
-3.4312500000e+01,-2.4891326521e-03,-9.9551460548e-03,2.8312838266e+02,5.8338691254e-05,1.3358501518e-04,-9.8932218401e-09,-4.8517243974e-06,3.8998369269e-08,8.6948127460e-09,-1.0058586494e-08,-1.7195804903e-07,-2.0592356371e-06,-2.8437914945e-03,5.3823529412e-01
-3.4687500000e+01,-2.4552863971e-03,-9.8611110932e-03,2.8312837307e+02,5.7826826298e-05,1.3167046832e-04,-9.7615175986e-09,-4.7872491374e-06,3.8446263140e-08,8.4868270406e-09,-9.5118966219e-09,-1.7164130556e-07,-2.0209321978e-06,-2.8434102354e-03,5.4411764706e-01
-3.5062500000e+01,-2.4218589770e-03,-9.7676650422e-03,2.8312836304e+02,5.7323766854e-05,1.2978745105e-04,-9.6338282138e-09,-4.7243886014e-06,3.8108535891e-08,8.3796441916e-09,-9.2418881979e-09,-1.7137721400e-07,-1.9835322158e-06,-2.8430237125e-03,5.5000000000e-01
-3.5437500000e+01,-2.3886710721e-03,-9.6745300249e-03,2.8312835252e+02,5.6830856424e-05,1.2793446597e-04,-9.5024650097e-09,-4.6631667457e-06,3.7871024210e-08,8.2425337766e-09,-9.2971209807e-09,-1.7107848847e-07,-1.9470263997e-06,-2.8426329261e-03,5.5588235294e-01
-3.5812500000e+01,-2.3552086236e-03,-9.5814064336e-03,2.8312834153e+02,5.6346616220e-05,1.2610786894e-04,-9.3689523624e-09,-4.6034956244e-06,3.7365789781e-08,7.7963007084e-09,-9.5059451756e-09,-1.7052503112e-07,-1.9114222126e-06,-2.8422390770e-03,5.6176470588e-01
-3.6187500000e+01,-2.3213593723e-03,-9.4884899111e-03,2.8312833000e+02,5.5873228651e-05,1.2430931987e-04,-9.2364726316e-09,-4.5449647709e-06,3.7056576445e-08,7.2975455509e-09,-9.7261475006e-09,-1.6961269767e-07,-1.8767670475e-06,-2.8418417004e-03,5.6764705882e-01
-3.6562500000e+01,-2.2876458631e-03,-9.3956567871e-03,2.8312831796e+02,5.5406836069e-05,1.2253303896e-04,-9.1012569395e-09,-4.4872224359e-06,3.6931361723e-08,6.9850133387e-09,-9.8024202086e-09,-1.6843407322e-07,-1.8428893529e-06,-2.8414401940e-03,5.7352941176e-01
-3.6937500000e+01,-2.2539786319e-03,-9.3024907145e-03,2.8312830530e+02,5.4944470882e-05,1.2076938867e-04,-8.9685962335e-09,-4.4303025410e-06,3.6899179588e-08,6.9962934966e-09,-9.6800755211e-09,-1.6694986921e-07,-1.8095000100e-06,-2.8410343974e-03,5.7941176471e-01
-3.7312500000e+01,-2.2205997087e-03,-9.2087682470e-03,2.8312829202e+02,5.4489844421e-05,1.1901924542e-04,-8.8390580870e-09,-4.3742638634e-06,3.6907244881e-08,6.9837883273e-09,-9.4252668069e-09,-1.6524972872e-07,-1.7767311086e-06,-2.8406246494e-03,5.8529411765e-01
-3.7687500000e+01,-2.1876375000e-03,-9.1146142265e-03,2.8312827811e+02,5.4042000614e-05,1.1728755057e-04,-8.7098381047e-09,-4.3196201770e-06,3.6873139068e-08,6.4818063142e-09,-9.3337156038e-09,-1.6334039421e-07,-1.7446925100e-06,-2.8402110704e-03,5.9117647059e-01
-3.8062500000e+01,-2.1549143965e-03,-9.0203825799e-03,2.8312826352e+02,5.3594027246e-05,1.1557863379e-04,-8.5901786996e-09,-4.2662700986e-06,3.6714095926e-08,5.7801929199e-09,-9.2871051502e-09,-1.6105446211e-07,-1.7133723810e-06,-2.8397941523e-03,5.9705882353e-01
-3.8437500000e+01,-2.1225484745e-03,-8.9257038711e-03,2.8312824825e+02,5.3144473980e-05,1.1388470103e-04,-8.4740093616e-09,-4.2141274118e-06,3.6201127046e-08,5.0650786152e-09,-9.3166005413e-09,-1.5844651883e-07,-1.6825600910e-06,-2.8393746469e-03,6.0294117647e-01
-3.8812500000e+01,-2.0912921562e-03,-8.8299950207e-03,2.8312823220e+02,5.2701490065e-05,1.1219328162e-04,-8.3564175923e-09,-4.1630547013e-06,3.5422837685e-08,4.6087547083e-09,-9.4832815467e-09,-1.5578657417e-07,-1.6520062759e-06,-2.8389524329e-03,6.0882352941e-01
-3.9187500000e+01,-2.0609827244e-03,-8.7334707751e-03,2.8312821531e+02,5.2267024380e-05,1.1050917603e-04,-8.2363415139e-09,-4.1131428261e-06,3.4675718966e-08,4.2602487077e-09,-9.4761503632e-09,-1.5306464630e-07,-1.6217359961e-06,-2.8385270439e-03,6.1470588235e-01
-3.9562500000e+01,-2.0311443867e-03,-8.6366066201e-03,2.8312819750e+02,5.1837768119e-05,1.0883716747e-04,-8.1158837496e-09,-4.0641954210e-06,3.3872769277e-08,3.9335375382e-09,-9.1869802496e-09,-1.5026297386e-07,-1.5918755708e-06,-2.8380988110e-03,6.2058823529e-01
-3.9937500000e+01,-2.0028542223e-03,-8.5395414876e-03,2.8312817884e+02,5.1421860743e-05,1.0717892896e-04,-7.9976642343e-09,-4.0160047703e-06,3.3237997294e-08,3.6528655767e-09,-8.8044075078e-09,-1.4759964151e-07,-1.5624341882e-06,-2.8376681247e-03,6.2647058824e-01
-4.0312500000e+01,-1.9757987217e-03,-8.4421473742e-03,2.8312815925e+02,5.1012626733e-05,1.0553389825e-04,-7.8773791327e-09,-3.9684419880e-06,3.2716913518e-08,3.2249241352e-09,-8.4145218919e-09,-1.4508418593e-07,-1.5335160136e-06,-2.8372356156e-03,6.3235294118e-01
-4.0687500000e+01,-1.9504933191e-03,-8.3445021669e-03,2.8312813868e+02,5.0612092619e-05,1.0390461692e-04,-7.7568256121e-09,-3.9216420184e-06,3.2171919904e-08,2.9944112241e-09,-8.1259624188e-09,-1.4275450972e-07,-1.5050908701e-06,-2.8368016573e-03,6.3823529412e-01
-4.1062500000e+01,-1.9264396437e-03,-8.2463473179e-03,2.8312811695e+02,5.0206105723e-05,1.0229160409e-04,-7.6356329050e-09,-3.8758385062e-06,3.1493681032e-08,3.0562666785e-09,-8.0316081244e-09,-1.4054719494e-07,-1.4771498680e-06,-2.8363661786e-03,6.4411764706e-01
-4.1437500000e+01,-1.9031288823e-03,-8.1473055258e-03,2.8312809399e+02,4.9805976592e-05,1.0068922503e-04,-7.5132184904e-09,-3.8306377827e-06,3.0653841861e-08,3.0726643460e-09,-8.0712061120e-09,-1.3831377004e-07,-1.4495723023e-06,-2.8359287975e-03,6.5000000000e-01
-4.1812500000e+01,-1.8809363898e-03,-8.0479802905e-03,2.8312806973e+02,4.9406121564e-05,9.9105326962e-05,-7.3985543508e-09,-3.7860239966e-06,2.9958838391e-08,3.0166185273e-09,-8.0487750918e-09,-1.3623658146e-07,-1.4225398693e-06,-2.8354890177e-03,6.5588235294e-01
-4.2187500000e+01,-1.8599434458e-03,-7.9486657739e-03,2.8312804417e+02,4.9012493004e-05,9.7538234803e-05,-7.2843747910e-09,-3.7420018049e-06,2.9395001385e-08,2.7401884877e-09,-8.0338938844e-09,-1.3429077123e-07,-1.3959317451e-06,-2.8350466346e-03,6.6176470588e-01
-4.2562500000e+01,-1.8400404083e-03,-7.8488294546e-03,2.8312801706e+02,4.8620312959e-05,9.5981828870e-05,-7.1712015812e-09,-3.6981333162e-06,2.9060635706e-08,2.1210688279e-09,-7.9691796973e-09,-1.3237727561e-07,-1.3697349950e-06,-2.8346017801e-03,6.6764705882e-01
-4.2937500000e+01,-1.8208595784e-03,-7.7480244544e-03,2.8312798830e+02,4.8225716804e-05,9.4430925309e-05,-7.0593313671e-09,-3.6541796016e-06,2.8878944655e-08,1.4051024064e-09,-7.9543433348e-09,-1.3040350528e-07,-1.3438304337e-06,-2.8341546040e-03,6.7352941176e-01
-4.3312500000e+01,-1.8019619111e-03,-7.6461664622e-03,2.8312795756e+02,4.7829615076e-05,9.2888094751e-05,-6.9487485430e-09,-3.6103456593e-06,2.8510754179e-08,7.1816623391e-10,-8.1235735063e-09,-1.2837545548e-07,-1.3182050682e-06,-2.8337052088e-03,6.7941176471e-01
-4.3687500000e+01,-1.7836914477e-03,-7.5429425584e-03,2.8312792490e+02,4.7434826198e-05,9.1352788147e-05,-6.8390553047e-09,-3.5667183610e-06,2.7939083947e-08,2.5769914049e-10,-8.3970134062e-09,-1.2634565541e-07,-1.2927778527e-06,-2.8332536155e-03,6.8529411765e-01
-4.4062500000e+01,-1.7655723714e-03,-7.4381094963e-03,2.8312788999e+02,4.7039710136e-05,8.9820634523e-05,-6.7226328331e-09,-3.5237268002e-06,2.7293013193e-08,-1.5630807490e-10,-8.7753485076e-09,-1.2440311631e-07,-1.2675751099e-06,-2.8327993086e-03,6.9117647059e-01
-4.4437500000e+01,-1.7477052440e-03,-7.3315900645e-03,2.8312785267e+02,4.6639459469e-05,8.8284761238e-05,-6.6057351131e-09,-3.4809692952e-06,2.6553108579e-08,-2.5302430805e-10,-9.1998019361e-09,-1.2256535077e-07,-1.2423898362e-06,-2.8323415634e-03,6.9705882353e-01
-4.4812500000e+01,-1.7297990089e-03,-7.2232412352e-03,2.8312781277e+02,4.6232419391e-05,8.6739502803e-05,-6.4937070444e-09,-3.4379826616e-06,2.5753845979e-08,-2.4914869538e-10,-9.4842067287e-09,-1.2083672117e-07,-1.2170541690e-06,-2.8318806372e-03,7.0294117647e-01
-4.5187500000e+01,-1.7124088183e-03,-7.1128423943e-03,2.8312776989e+02,4.5820718442e-05,8.5184841278e-05,-6.3839858571e-09,-3.3950115473e-06,2.4857543525e-08,-4.5804322294e-10,-9.6580688638e-09,-1.1924592218e-07,-1.1916415715e-06,-2.8314170450e-03,7.0882352941e-01
-4.5562500000e+01,-1.6950799471e-03,-7.0001495196e-03,2.8312772369e+02,4.5410279915e-05,8.3618388167e-05,-6.2796111612e-09,-3.3518165704e-06,2.4230823015e-08,-5.8891140420e-10,-9.6776396787e-09,-1.1765675514e-07,-1.1660866283e-06,-2.8309495665e-03,7.1470588235e-01
-4.5937500000e+01,-1.6778707166e-03,-6.8848873842e-03,2.8312767383e+02,4.4989204701e-05,8.2024946941e-05,-6.1753080916e-09,-3.3082557830e-06,2.3895400292e-08,-9.3793801217e-10,-9.4530052217e-09,-1.1609011235e-07,-1.1399377867e-06,-2.8304777490e-03,7.2058823529e-01
-4.6312500000e+01,-1.6610763844e-03,-6.7670353714e-03,2.8312762012e+02,4.4558305894e-05,8.0413459738e-05,-6.0719338954e-09,-3.2647078682e-06,2.3532037553e-08,-1.4296197418e-09,-9.2409839786e-09,-1.1462464947e-07,-1.1133623537e-06,-2.8300011540e-03,7.2647058824e-01
-4.6687500000e+01,-1.6447900617e-03,-6.6470141151e-03,2.8312756210e+02,4.4122834213e-05,7.8790621844e-05,-5.9681403308e-09,-3.2214811108e-06,2.2940444082e-08,-2.0062389691e-09,-9.3050795520e-09,-1.1333183252e-07,-1.0865158955e-06,-2.8295190344e-03,7.3235294118e-01
-4.7062500000e+01,-1.6287029695e-03,-6.5242178881e-03,2.8312749904e+02,4.3685498504e-05,7.7148872011e-05,-5.8600310983e-09,-3.1782689702e-06,2.2019277778e-08,-2.8384778775e-09,-9.5558144692e-09,-1.1214904565e-07,-1.0592669250e-06,-2.8290310681e-03,7.3823529412e-01
-4.7437500000e+01,-1.6127233865e-03,-6.3987406553e-03,2.8312743060e+02,4.3241300266e-05,7.5493461758e-05,-5.7563272645e-09,-3.1347130587e-06,2.1340006795e-08,-3.4558158873e-09,-9.6343546111e-09,-1.1104238072e-07,-1.0317368366e-06,-2.8285356638e-03,7.4411764706e-01
-4.7812500000e+01,-1.5971078511e-03,-6.2697104382e-03,2.8312735605e+02,4.2795053445e-05,7.3820514341e-05,-5.6510926748e-09,-3.0907386410e-06,2.0763717545e-08,-4.0277440136e-09,-9.5657575562e-09,-1.1012456992e-07,-1.0038236547e-06,-2.8280329666e-03,7.5000000000e-01
-4.8187500000e+01,-1.5829727603e-03,-6.1369652078e-03,2.8312727448e+02,4.2343462138e-05,7.2134524681e-05,-5.5481575147e-09,-3.0465332849e-06,2.0066021588e-08,-4.7095322237e-09,-9.4560617154e-09,-1.0951462960e-07,-9.7557357792e-07,-2.8275238911e-03,7.5588235294e-01
-4.8562500000e+01,-1.5703498367e-03,-6.0000981869e-03,2.8312718497e+02,4.1885446535e-05,7.0435464325e-05,-5.4439463370e-09,-3.0019825740e-06,1.9096967346e-08,-5.4008058827e-09,-9.3976422205e-09,-1.0912558800e-07,-9.4697219420e-07,-2.8270087984e-03,7.6176470588e-01
-4.8937500000e+01,-1.5594476611e-03,-5.8590050634e-03,2.8312708639e+02,4.1422086543e-05,6.8723229830e-05,-5.3308050182e-09,-2.9568884972e-06,1.7796002597e-08,-6.0148445162e-09,-9.3373888780e-09,-1.0889172636e-07,-9.1792597392e-07,-2.8264876663e-03,7.6764705882e-01
-4.9312500000e+01,-1.5502072133e-03,-5.7131939564e-03,2.8312697763e+02,4.0947679631e-05,6.6994644103e-05,-5.2142619000e-09,-2.9109773476e-06,1.6608547648e-08,-6.3435844181e-09,-9.1383420167e-09,-1.0876758170e-07,-8.8841979418e-07,-2.8259595400e-03,7.7352941176e-01
-4.9687500000e+01,-1.5423724986e-03,-5.5626457464e-03,2.8312685715e+02,4.0463859333e-05,6.5249346866e-05,-5.0972506534e-09,-2.8643948712e-06,1.5590828583e-08,-6.8588365390e-09,-8.8943570442e-09,-1.0861607992e-07,-8.5845553514e-07,-2.8254240490e-03,7.7941176471e-01
-5.0062500000e+01,-1.5359264156e-03,-5.4070616671e-03,2.8312672320e+02,3.9951607981e-05,6.3475766685e-05,-4.9791585230e-09,-2.8173628481e-06,1.4626871450e-08,-7.6355894288e-09,-8.8060195275e-09,-1.0836666736e-07,-8.2779609756e-07,-2.8248819327e-03,7.8529411765e-01
-5.0437500000e+01,-1.5311112323e-03,-5.2464920531e-03,2.8312657375e+02,3.9410504943e-05,6.1679411446e-05,-4.8589691848e-09,-2.7700131270e-06,1.3456930686e-08,-8.4998451222e-09,-8.8911208372e-09,-1.0798170719e-07,-7.9643179258e-07,-2.8243342832e-03,7.9117647059e-01
-5.0812500000e+01,-1.5274446445e-03,-5.0800318694e-03,2.8312640599e+02,3.8830782075e-05,5.9855367501e-05,-4.7343543026e-09,-2.7223409464e-06,1.2013130675e-08,-9.5167159116e-09,-9.0282031944e-09,-1.0734399762e-07,-7.6428889081e-07,-2.8237817315e-03,7.9705882353e-01
-5.1187500000e+01,-1.5251444576e-03,-4.9089586621e-03,2.8312621719e+02,3.8208203737e-05,5.8019981757e-05,-4.6088844691e-09,-2.6742176617e-06,1.0716087206e-08,-1.0435393794e-08,-9.1050272825e-09,-1.0653097875e-07,-7.3161968715e-07,-2.8232246809e-03,8.0294117647e-01
-5.1562500000e+01,-1.5241950641e-03,-4.7328966986e-03,2.8312600382e+02,3.7543371360e-05,5.6177708369e-05,-4.4833677486e-09,-2.6254151192e-06,9.4709109187e-09,-1.1432566021e-08,-9.1038766651e-09,-1.0543580533e-07,-6.9851213376e-07,-2.8226647200e-03,8.0882352941e-01
-5.1937500000e+01,-1.5249103385e-03,-4.5519790438e-03,2.8312576174e+02,3.6828516055e-05,5.4324943866e-05,-4.3615169161e-09,-2.5758681760e-06,8.1666244755e-09,-1.2379739048e-08,-9.0725794769e-09,-1.0422185190e-07,-6.6472217153e-07,-2.8221032694e-03,8.1470588235e-01
-5.2312500000e+01,-1.5266238824e-03,-4.3664307273e-03,2.8312548563e+02,3.6038266141e-05,5.2466201007e-05,-4.2388511067e-09,-2.5256849047e-06,6.7548228579e-09,-1.3233628974e-08,-9.0510921777e-09,-1.0277100289e-07,-6.3038823779e-07,-2.8215419620e-03,8.2058823529e-01
-5.2687500000e+01,-1.5298478971e-03,-4.1774171413e-03,2.8312516867e+02,3.5178515838e-05,5.0609916556e-05,-4.1135493109e-09,-2.4748988900e-06,5.1724458066e-09,-1.4178627080e-08,-9.0530871730e-09,-1.0105828921e-07,-5.9568280812e-07,-2.8209820409e-03,8.2647058824e-01
-5.3062500000e+01,-1.5349549635e-03,-3.9850410358e-03,2.8312480386e+02,3.4251804078e-05,4.8765755019e-05,-3.9940501078e-09,-2.4232149423e-06,3.8289926223e-09,-1.4974521681e-08,-9.0143803083e-09,-9.9069752635e-08,-5.6087466292e-07,-2.8204234718e-03,8.3235294118e-01
-5.3437500000e+01,-1.5419861998e-03,-3.7896289295e-03,2.8312438215e+02,3.3253745103e-05,4.6930882672e-05,-3.8692934037e-09,-2.3704750844e-06,2.6593995847e-09,-1.5688449147e-08,-9.0242775481e-09,-9.7024382057e-08,-5.2576715991e-07,-2.8198676401e-03,8.3823529412e-01
-5.3812500000e+01,-1.5507124785e-03,-3.5913759940e-03,2.8312389179e+02,3.2172423798e-05,4.5099231646e-05,-3.7420319296e-09,-2.3169410455e-06,1.5919417715e-09,-1.6077783567e-08,-9.0677074486e-09,-9.4825465579e-08,-4.9044604396e-07,-2.8193162979e-03,8.4411764706e-01
-5.4187500000e+01,-1.5609473923e-03,-3.3916622681e-03,2.8312331981e+02,3.1014412451e-05,4.3273454329e-05,-3.6088983753e-09,-2.2626594801e-06,3.3554371188e-10,-1.6153273395e-08,-8.9915442034e-09,-9.2463975909e-08,-4.5516818476e-07,-2.8187716654e-03,8.5000000000e-01
-5.4562500000e+01,-1.5722240571e-03,-3.1906020988e-03,2.8312265093e+02,2.9783246324e-05,4.1446902498e-05,-3.4732810535e-09,-2.2073509917e-06,-1.1418899335e-09,-1.6197161270e-08,-8.7731481171e-09,-8.9979251528e-08,-4.1999811224e-07,-2.8182369306e-03,8.5588235294e-01
-5.4937500000e+01,-1.5849931752e-03,-2.9886169471e-03,2.8312186862e+02,2.8480034022e-05,3.9630473407e-05,-3.3411019161e-09,-2.1509993035e-06,-2.4859112548e-09,-1.6041859097e-08,-8.4890767581e-09,-8.7394490497e-08,-3.8525615749e-07,-2.8177155587e-03,8.6176470588e-01
-5.5312500000e+01,-1.5974743535e-03,-2.7868830224e-03,2.8312095087e+02,2.7101877739e-05,3.7824560377e-05,-3.2088985252e-09,-2.0935256477e-06,-3.7849098502e-09,-1.5869876075e-08,-8.1637357207e-09,-8.4600959223e-08,-3.5098388009e-07,-2.8172115639e-03,8.6764705882e-01
-5.5687500000e+01,-1.6100345708e-03,-2.5859151643e-03,2.8311987465e+02,2.5646853619e-05,3.6027780225e-05,-3.0745240122e-09,-2.0347458408e-06,-4.9160869474e-09,-1.5639960093e-08,-7.8235657468e-09,-8.1713188364e-08,-3.1733204012e-07,-2.8167287450e-03,8.7352941176e-01
-5.6062500000e+01,-1.6205511272e-03,-2.3861106260e-03,2.8311860916e+02,2.4119371623e-05,3.4266355727e-05,-2.9374517237e-09,-1.9750026438e-06,-5.7557076582e-09,-1.5239852791e-08,-7.5602364896e-09,-7.8681174898e-08,-2.8489613475e-07,-2.8162711403e-03,8.7941176471e-01
-5.6437500000e+01,-1.6267225632e-03,-2.1869792776e-03,2.8311711633e+02,2.2521366943e-05,3.2560361042e-05,-2.7966377626e-09,-1.9142915286e-06,-6.2780342582e-09,-1.4762140112e-08,-7.0604081802e-09,-7.5383442779e-08,-2.5381843189e-07,-2.8158426783e-03,8.8529411765e-01
-5.6812500000e+01,-1.6258823446e-03,-1.9914105514e-03,2.8311535974e+02,2.0872555601e-05,3.0912643841e-05,-2.6558800828e-09,-1.8530853495e-06,-6.5713203874e-09,-1.3898155406e-08,-6.2991833269e-09,-7.1761592921e-08,-2.2429338785e-07,-2.8154466806e-03,8.9117647059e-01
-5.7187500000e+01,-1.6147908037e-03,-1.8012963962e-03,2.8311328921e+02,1.9195569876e-05,2.9352420794e-05,-2.5113490799e-09,-1.7917809551e-06,-6.8194342357e-09,-1.2761252649e-08,-5.4524373975e-09,-6.7504407046e-08,-1.9690606077e-07,-2.8150861699e-03,8.9705882353e-01
-5.7562500000e+01,-1.5918996916e-03,-1.6204615691e-03,2.8311085924e+02,1.7528465174e-05,2.7889807369e-05,-2.3595475398e-09,-1.7308028976e-06,-6.6875197177e-09,-1.1486681212e-08,-4.5381620551e-09,-6.2755172582e-08,-1.7197921443e-07,-2.8147629436e-03,9.0294117647e-01
-5.7937500000e+01,-1.5566395915e-03,-1.4520146878e-03,2.8310802959e+02,1.5917366393e-05,2.6551837172e-05,-2.2081677071e-09,-1.6710549051e-06,-6.3286674653e-09,-1.0008643851e-08,-3.8017386491e-09,-5.7623866166e-08,-1.4976407047e-07,-2.8144786176e-03,9.0882352941e-01
-5.8312500000e+01,-1.5072945376e-03,-1.2984800790e-03,2.8310475143e+02,1.4397715751e-05,2.5328049247e-05,-2.0507658366e-09,-1.6132544775e-06,-6.1894500997e-09,-8.5097459007e-09,-3.2645718886e-09,-5.2293710308e-08,-1.3008245496e-07,-2.8142344764e-03,9.1470588235e-01
-5.8687500000e+01,-1.4461119253e-03,-1.1633754403e-03,2.8310099584e+02,1.3005620263e-05,2.4205507705e-05,-1.8841858711e-09,-1.5580333041e-06,-6.0822782457e-09,-6.8882650931e-09,-2.7661099460e-09,-4.6969358673e-08,-1.1295490163e-07,-2.8140294635e-03,9.2058823529e-01
-5.9062500000e+01,-1.3756156751e-03,-1.0477663731e-03,2.8309674781e+02,1.1760373077e-05,2.3182128073e-05,-1.7014048711e-09,-1.5052443449e-06,-5.7359138122e-09,-5.2817946428e-09,-2.3741831081e-09,-4.1935041854e-08,-9.8368264760e-08,-2.8138612672e-03,9.2647058824e-01
-5.9437500000e+01,-1.3024797509e-03,-9.4886923572e-04,2.8309199507e+02,1.0685456107e-05,2.2227818709e-05,-1.5135590167e-09,-1.4548860599e-06,-5.0091965659e-09,-3.7693553951e-09,-2.1238237581e-09,-3.7469501309e-08,-8.6284062630e-08,-2.8137266981e-03,9.3235294118e-01
-5.9812500000e+01,-1.2322897573e-03,-8.6340270443e-04,2.8308677006e+02,9.7538042812e-06,2.1326740658e-05,-1.3307693969e-09,-1.4075075171e-06,-4.1896863708e-09,-2.4469415554e-09,-1.9564578907e-09,-3.3579341259e-08,-7.6370852110e-08,-2.8136218928e-03,9.3823529412e-01
-6.0187500000e+01,-1.1695033973e-03,-7.8784381909e-04,2.8308108574e+02,8.9423593553e-06,2.0451540071e-05,-1.1629148158e-09,-1.3635423287e-06,-3.5012149929e-09,-1.5598760525e-09,-1.7779648752e-09,-3.0220166673e-08,-6.7947794341e-08,-2.8135417071e-03,9.4411764706e-01
-6.0562500000e+01,-1.1141867291e-03,-7.2184322244e-04,2.8307499700e+02,8.2388815398e-06,1.9601043768e-05,-1.0093455692e-09,-1.3229010710e-06,-2.8797814702e-09,-9.3448460470e-10,-1.5972665166e-09,-2.7239635793e-08,-6.0468901216e-08,-2.8134803334e-03,9.5000000000e-01
-6.0937500000e+01,-1.0652169272e-03,-6.6198987376e-04,2.8306857627e+02,7.6049058052e-06,1.8772211256e-05,-8.7396817561e-10,-1.2847298390e-06,-2.5418444792e-09,-5.9329160627e-10,-1.4383220507e-09,-2.4361124071e-08,-5.3537289790e-08,-2.8134326903e-03,9.5588235294e-01
-6.1312500000e+01,-1.0209007025e-03,-6.0878958319e-04,2.8306190412e+02,7.0215412536e-06,1.7967963290e-05,-7.6126714629e-10,-1.2483580809e-06,-2.4690372092e-09,-6.1937465051e-10,-1.2676273932e-09,-2.1575382650e-08,-4.7199680323e-08,-2.8133943822e-03,9.6176470588e-01
-6.1687500000e+01,-9.7534161619e-04,-5.6475832826e-04,2.8305505837e+02,6.4772083637e-06,1.7206269059e-05,-6.7197548273e-10,-1.2128504272e-06,-2.6960539817e-09,-9.9589859718e-10,-1.0922335701e-09,-1.8787709568e-08,-4.1380901113e-08,-2.8133624367e-03,9.6764705882e-01
-6.2062500000e+01,-9.2897349234e-04,-5.3011340379e-04,2.8304808982e+02,5.9741378104e-06,1.6496828502e-05,-6.0425078731e-10,-1.1779455627e-06,-3.1524687611e-09,-1.6822012431e-09,-9.6233640485e-10,-1.6129491993e-08,-3.6187519443e-08,-2.8133351306e-03,9.7352941176e-01
-6.2437500000e+01,-8.8515293016e-04,-5.0350855587e-04,2.8304104095e+02,5.5315990462e-06,1.5853034770e-05,-5.5352580343e-10,-1.1438593056e-06,-3.4672917000e-09,-2.4229646424e-09,-8.5633794446e-10,-1.3782109625e-08,-3.1601870912e-08,-2.8133108923e-03,9.7941176471e-01
-6.2812500000e+01,-8.4469712817e-04,-4.8175248245e-04,2.8303394071e+02,5.1591638712e-06,1.5256680462e-05,-5.1516600153e-10,-1.1104538530e-06,-3.8171102234e-09,-3.2495623982e-09,-7.5785869254e-10,-1.1848200338e-08,-2.7533248220e-08,-2.8132895651e-03,9.8529411765e-01
-6.3187500000e+01,-8.0793838180e-04,-4.6206777191e-04,2.8302681742e+02,4.8486632871e-06,1.4715129893e-05,-4.8698556746e-10,-1.0778057126e-06,-4.1968700803e-09,-4.1326757005e-09,-6.9656255254e-10,-1.0291682269e-08,-2.3980351949e-08,-2.8132707427e-03,9.9117647059e-01
-6.3562500000e+01,-7.7422440381e-04,-4.4314875987e-04,2.8301968979e+02,4.5879515722e-06,1.4213003426e-05,-4.6751295703e-10,-1.0461023878e-06,-4.4868918865e-09,-4.9783454413e-09,-6.4334085682e-10,-9.0179197013e-09,-2.0892255846e-08,-2.8132540143e-03,9.9705882353e-01
-6.3937500000e+01,-7.4422532048e-04,-4.2354456469e-04,2.8301253011e+02,4.3642840652e-06,1.3746313625e-05,-4.5273657068e-10,-1.0155998702e-06,-4.7996234413e-09,-5.9083856442e-09,-5.8793906098e-10,-7.9816044626e-09,-1.8251085107e-08,-2.8132396451e-03,1.0029411765e+00
-6.4312500000e+01,-7.1653818470e-04,-4.0165584060e-04,2.8300535376e+02,4.1658125904e-06,1.3315079375e-05,-4.4198157777e-10,-9.8654683615e-07,-5.0331266546e-09,-6.8146594552e-09,-4.8355470845e-10,-7.1462049172e-09,-1.6041337694e-08,-2.8132270740e-03,1.0088235294e+00
-6.4687500000e+01,-6.8931752763e-04,-3.7790391927e-04,2.8299815075e+02,3.9848035183e-06,1.2912280370e-05,-4.3325841535e-10,-9.5916739613e-07,-5.2951405203e-09,-7.6814693470e-09,-3.4638888704e-10,-6.4449955705e-09,-1.4200700290e-08,-2.8132159680e-03,1.0147058824e+00
-6.5062500000e+01,-6.6108363160e-04,-3.5222050565e-04,2.8299094138e+02,3.8089660148e-06,1.2540614860e-05,-4.2613643509e-10,-9.3364975901e-07,-5.5762762326e-09,-8.4591174909e-09,-2.2436500122e-10,-5.8445764294e-09,-1.2701342254e-08,-2.8132059975e-03,1.0205882353e+00
