z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-3.2812500000e+01,-2.6583197423e-03,-1.2072970368e-02,2.8310538499e+02,5.9983627009e-05,1.9967963969e-04,-1.6565185699e-08,-7.8777038941e-06,6.6320376850e-08,4.2362999869e-09,-7.6226218370e-09,-3.8220233434e-07,-3.7893535782e-06,-1.4667883799e-03,5.0578034682e-01
-3.3187500000e+01,-2.6707600385e-03,-1.2035286424e-02,2.8310538134e+02,5.9936110490e-05,1.9872128028e-04,-1.6354353037e-08,-7.7959864307e-06,6.6392531130e-08,3.9365496858e-09,-7.8952274723e-09,-3.8443714966e-07,-3.7660334753e-06,-1.4658158726e-03,5.1156069364e-01
-3.3562500000e+01,-2.6824296871e-03,-1.1997483023e-02,2.8310537726e+02,5.9890300134e-05,1.9776704490e-04,-1.6143589402e-08,-7.7140551561e-06,6.6354514876e-08,3.2682099444e-09,-7.8625716926e-09,-3.8647108186e-07,-3.7429561070e-06,-1.4648436933e-03,5.1734104046e-01
-3.3937500000e+01,-2.6940264932e-03,-1.1959077472e-02,2.8310537288e+02,5.9847652120e-05,1.9681349865e-04,-1.5940586086e-08,-7.6321496518e-06,6.5721542186e-08,2.2425498800e-09,-7.6971861541e-09,-3.8840661465e-07,-3.7201268132e-06,-1.4638725267e-03,5.2312138728e-01
-3.4312500000e+01,-2.7058034699e-03,-1.1920134666e-02,2.8310536800e+02,5.9808505355e-05,1.9586022283e-04,-1.5741600335e-08,-7.5498503438e-06,6.4570099869e-08,1.7416394858e-09,-7.4040579366e-09,-3.9042818886e-07,-3.6974627892e-06,-1.4629008352e-03,5.2890173410e-01
-3.4687500000e+01,-2.7178395586e-03,-1.1880154991e-02,2.8310536266e+02,5.9771961969e-05,1.9490285030e-04,-1.5544290426e-08,-7.4670896198e-06,6.3188077470e-08,1.6223452691e-09,-7.1833994821e-09,-3.9264668638e-07,-3.6750741938e-06,-1.4619277867e-03,5.3468208092e-01
-3.5062500000e+01,-2.7303462612e-03,-1.1839102786e-02,2.8310535684e+02,5.9745961201e-05,1.9393927684e-04,-1.5357660407e-08,-7.3849159507e-06,6.1779237882e-08,1.9024580887e-09,-7.3894975583e-09,-3.9518905965e-07,-3.6528720760e-06,-1.4609527890e-03,5.4046242775e-01
-3.5437500000e+01,-2.7431262641e-03,-1.1797170012e-02,2.8310535050e+02,5.9725577860e-05,1.9296768190e-04,-1.5175562787e-08,-7.3028234441e-06,6.0724428399e-08,2.2895078283e-09,-7.8543118024e-09,-3.9794144572e-07,-3.6306907956e-06,-1.4599754623e-03,5.4624277457e-01
-3.5812500000e+01,-2.7555147395e-03,-1.1753731435e-02,2.8310534370e+02,5.9708660140e-05,1.9196094739e-04,-1.4992306158e-08,-7.2205295776e-06,6.0202707394e-08,2.1888807828e-09,-8.2651234251e-09,-4.0066719140e-07,-3.6076991814e-06,-1.4589957751e-03,5.5202312139e-01
-3.6187500000e+01,-2.7682167845e-03,-1.1708908496e-02,2.8310533631e+02,5.9701962285e-05,1.9092847976e-04,-1.4808483927e-08,-7.1382155048e-06,5.9845971900e-08,2.0788069355e-09,-8.5662675810e-09,-4.0338502716e-07,-3.5842927652e-06,-1.4580139061e-03,5.5780346821e-01
-3.6562500000e+01,-2.7809711431e-03,-1.1663400451e-02,2.8310532826e+02,5.9707220724e-05,1.8988625419e-04,-1.4625308194e-08,-7.0561664105e-06,5.9227158123e-08,2.1676228636e-09,-8.6642648477e-09,-4.0606403152e-07,-3.5609030116e-06,-1.4570308649e-03,5.6358381503e-01
-3.6937500000e+01,-2.7935554421e-03,-1.1616893197e-02,2.8310531958e+02,5.9723561050e-05,1.8882268903e-04,-1.4442629138e-08,-6.9741965063e-06,5.8562196762e-08,2.2250582403e-09,-8.6220303704e-09,-4.0874039143e-07,-3.5371466162e-06,-1.4560470912e-03,5.6936416185e-01
-3.7312500000e+01,-2.8061545574e-03,-1.1568986224e-02,2.8310531022e+02,5.9741935601e-05,1.8772527180e-04,-1.4262692820e-08,-6.8919686749e-06,5.7755503469e-08,2.0496659961e-09,-8.7672850724e-09,-4.1140270790e-07,-3.5126362394e-06,-1.4550631556e-03,5.7514450867e-01
-3.7687500000e+01,-2.8191458903e-03,-1.1520166842e-02,2.8310530020e+02,5.9766655568e-05,1.8660657546e-04,-1.4083175424e-08,-6.8097889886e-06,5.6759427860e-08,1.6254536077e-09,-8.9462634912e-09,-4.1417307031e-07,-3.4878070845e-06,-1.4540797899e-03,5.8092485549e-01
-3.8062500000e+01,-2.8317776768e-03,-1.1470565367e-02,2.8310528943e+02,5.9797554640e-05,1.8546712665e-04,-1.3911331101e-08,-6.7275158850e-06,5.6111975225e-08,1.2724368494e-09,-9.1362699475e-09,-4.1687826306e-07,-3.4625777781e-06,-1.4530967076e-03,5.8670520231e-01
-3.8437500000e+01,-2.8443071383e-03,-1.1420211325e-02,2.8310527781e+02,5.9832079132e-05,1.8431670681e-04,-1.3741773435e-08,-6.6448651162e-06,5.5261652382e-08,1.0379539885e-09,-9.3246866648e-09,-4.1957214245e-07,-3.4372969460e-06,-1.4521148078e-03,5.9248554913e-01
-3.8812500000e+01,-2.8565975609e-03,-1.1368533256e-02,2.8310526518e+02,5.9869285155e-05,1.8313676031e-04,-1.3569746862e-08,-6.5620321627e-06,5.4003165468e-08,1.0802543291e-09,-9.6740483642e-09,-4.2221984158e-07,-3.4112953115e-06,-1.4511348806e-03,5.9826589595e-01
-3.9187500000e+01,-2.8689635932e-03,-1.1315052358e-02,2.8310525169e+02,5.9917522863e-05,1.8191967688e-04,-1.3394819732e-08,-6.4790792257e-06,5.2777956706e-08,1.3948627110e-09,-1.0077233783e-08,-4.2479063383e-07,-3.3844549756e-06,-1.4501564327e-03,6.0404624277e-01
-3.9562500000e+01,-2.8813876113e-03,-1.1259609336e-02,2.8310523730e+02,5.9976744363e-05,1.8066405087e-04,-1.3223215832e-08,-6.3960601927e-06,5.1620396664e-08,1.6326494777e-09,-1.0427129489e-08,-4.2719919231e-07,-3.3567852230e-06,-1.4491795173e-03,6.0982658960e-01
-3.9937500000e+01,-2.8941400439e-03,-1.1201905471e-02,2.8310522191e+02,6.0045275786e-05,1.7936205983e-04,-1.3066256862e-08,-6.3130706163e-06,5.0841738354e-08,1.5985797710e-09,-1.0904852492e-08,-4.2961004027e-07,-3.3280330109e-06,-1.4482044695e-03,6.1560693642e-01
-4.0312500000e+01,-2.9074196162e-03,-1.1142832027e-02,2.8310520537e+02,6.0126022140e-05,1.7804398560e-04,-1.2909352186e-08,-6.2300962013e-06,5.0392460228e-08,1.1174552480e-09,-1.1188613323e-08,-4.3202098904e-07,-3.2991625270e-06,-1.4472320958e-03,6.2138728324e-01
-4.0687500000e+01,-2.9217681645e-03,-1.1082032983e-02,2.8310518769e+02,6.0215595837e-05,1.7669286482e-04,-1.2750900019e-08,-6.1475030915e-06,4.9850573256e-08,5.7611490922e-10,-1.1277543740e-08,-4.3459801611e-07,-3.2695483638e-06,-1.4462617660e-03,6.2716763006e-01
-4.1062500000e+01,-2.9371131593e-03,-1.1019677830e-02,2.8310516883e+02,6.0317687483e-05,1.7531685291e-04,-1.2596765033e-08,-6.0651754629e-06,4.9110538143e-08,1.6427095642e-10,-1.1241535247e-08,-4.3728251117e-07,-3.2394594119e-06,-1.4452928473e-03,6.3294797688e-01
-4.1437500000e+01,-2.9530819201e-03,-1.0955679586e-02,2.8310514858e+02,6.0437270273e-05,1.7391947628e-04,-1.2437242860e-08,-5.9825265283e-06,4.8380219978e-08,-3.6983301289e-10,-1.1080731535e-08,-4.4016963570e-07,-3.2090780485e-06,-1.4443255571e-03,6.3872832370e-01
-4.1812500000e+01,-2.9696605283e-03,-1.0890426353e-02,2.8310512700e+02,6.0574169873e-05,1.7250321038e-04,-1.2284110578e-08,-5.8994955469e-06,4.8114572266e-08,-1.0083619372e-09,-1.0911075601e-08,-4.4337130773e-07,-3.1783691054e-06,-1.4433599108e-03,6.4450867052e-01
-4.2187500000e+01,-2.9871332986e-03,-1.0823483843e-02,2.8310510396e+02,6.0728248430e-05,1.7107066326e-04,-1.2134282689e-08,-5.8162718790e-06,4.8139344042e-08,-1.7045796075e-09,-1.0630830127e-08,-4.4686656405e-07,-3.1474095268e-06,-1.4423967016e-03,6.5028901734e-01
-4.2562500000e+01,-3.0055125582e-03,-1.0755138197e-02,2.8310507936e+02,6.0904515895e-05,1.6961761858e-04,-1.1992268810e-08,-5.7332728738e-06,4.8176757306e-08,-2.1869258420e-09,-1.0386976125e-08,-4.5065088995e-07,-3.1159071811e-06,-1.4414370494e-03,6.5606936416e-01
-4.2937500000e+01,-3.0245769167e-03,-1.0685038316e-02,2.8310505304e+02,6.1103254071e-05,1.6813080799e-04,-1.1849643701e-08,-5.6502333671e-06,4.7975451184e-08,-2.2728112678e-09,-1.0384592713e-08,-4.5474871586e-07,-3.0835259605e-06,-1.4404812430e-03,6.6184971098e-01
-4.3312500000e+01,-3.0435554339e-03,-1.0612935762e-02,2.8310502485e+02,6.1322732878e-05,1.6660173778e-04,-1.1701849348e-08,-5.5667630059e-06,4.7116975872e-08,-2.4721555444e-09,-1.0553425650e-08,-4.5903466466e-07,-3.0499275174e-06,-1.4395302795e-03,6.6763005780e-01
-4.3687500000e+01,-3.0624329883e-03,-1.0538536506e-02,2.8310499463e+02,6.1559204312e-05,1.6501973916e-04,-1.1561087405e-08,-5.4826311398e-06,4.6013385452e-08,-2.6860291600e-09,-1.0729175785e-08,-4.6339498006e-07,-3.0148552726e-06,-1.4385833434e-03,6.7341040462e-01
-4.4062500000e+01,-3.0814493169e-03,-1.0462087755e-02,2.8310496227e+02,6.1806425189e-05,1.6339005621e-04,-1.1420588953e-08,-5.3985081713e-06,4.4902178656e-08,-2.8876499218e-09,-1.1111987394e-08,-4.6770254769e-07,-2.9784799110e-06,-1.4376390714e-03,6.7919075145e-01
-4.4437500000e+01,-3.1013367779e-03,-1.0383621095e-02,2.8310492760e+02,6.2064122578e-05,1.6171498160e-04,-1.1277271633e-08,-5.3141528908e-06,4.4231204428e-08,-3.2176053745e-09,-1.1553104786e-08,-4.7207674120e-07,-2.9409096502e-06,-1.4366968796e-03,6.8497109827e-01
-4.4812500000e+01,-3.1219602883e-03,-1.0302864490e-02,2.8310489030e+02,6.2328300930e-05,1.5998566142e-04,-1.1128231517e-08,-5.2289375155e-06,4.3770466131e-08,-3.6597674638e-09,-1.1758908712e-08,-4.7643792184e-07,-2.9017602171e-06,-1.4357564203e-03,6.9075144509e-01
-4.5187500000e+01,-3.1435428777e-03,-1.0219137610e-02,2.8310485030e+02,6.2603380377e-05,1.5819188175e-04,-1.0976212767e-08,-5.1427154588e-06,4.2795227163e-08,-4.1657353423e-09,-1.1488405051e-08,-4.8074562357e-07,-2.8608406378e-06,-1.4348172963e-03,6.9653179191e-01
-4.5562500000e+01,-3.1670814112e-03,-1.0132808888e-02,2.8310480721e+02,6.2877986229e-05,1.5633335545e-04,-1.0829815184e-08,-5.0560200056e-06,4.1424397561e-08,-4.5673506220e-09,-1.1029838582e-08,-4.8511362419e-07,-2.8182016543e-06,-1.4338789421e-03,7.0231213873e-01
-4.5937500000e+01,-3.1928998709e-03,-1.0043786783e-02,2.8310476084e+02,6.3157841857e-05,1.5440642900e-04,-1.0681735603e-08,-4.9694530801e-06,4.0015715824e-08,-5.1511923642e-09,-1.0820944294e-08,-4.8959983165e-07,-2.7738874361e-06,-1.4329408077e-03,7.0809248555e-01
-4.6312500000e+01,-3.2209294441e-03,-9.9520101638e-03,2.8310471066e+02,6.3450001233e-05,1.5241566036e-04,-1.0539601513e-08,-4.8827882108e-06,3.8745317321e-08,-5.7965303957e-09,-1.0865212408e-08,-4.9414860392e-07,-2.7281466578e-06,-1.4320016466e-03,7.1387283237e-01
-4.6687500000e+01,-3.2512199118e-03,-9.8575900930e-03,2.8310465632e+02,6.3747560202e-05,1.5036537569e-04,-1.0393646515e-08,-4.7959838872e-06,3.7692143795e-08,-6.2957751074e-09,-1.1066817324e-08,-4.9874206426e-07,-2.6810566449e-06,-1.4310598792e-03,7.1965317919e-01
-4.7062500000e+01,-3.2837250059e-03,-9.7601734178e-03,2.8310459754e+02,6.4034614564e-05,1.4824838511e-04,-1.0252754256e-08,-4.7093177650e-06,3.6498704500e-08,-6.7986025982e-09,-1.1550257345e-08,-5.0330472721e-07,-2.6323340203e-06,-1.4301149316e-03,7.2543352601e-01
-4.7437500000e+01,-3.3179746657e-03,-9.6603214008e-03,2.8310453379e+02,6.4303349647e-05,1.4607306245e-04,-1.0113192986e-08,-4.6223003783e-06,3.5565434146e-08,-7.1554324929e-09,-1.2250574678e-08,-5.0789590737e-07,-2.5822923025e-06,-1.4291654625e-03,7.3121387283e-01
-4.7812500000e+01,-3.3543052095e-03,-9.5570288692e-03,2.8310446440e+02,6.4556060494e-05,1.4382348118e-04,-9.9690451073e-09,-4.5342354565e-06,3.4906460546e-08,-7.5062703323e-09,-1.2980078007e-08,-5.1248054107e-07,-2.5307080371e-06,-1.4282111984e-03,7.3699421965e-01
-4.8187500000e+01,-3.3927112942e-03,-9.4501760253e-03,2.8310438872e+02,6.4791491424e-05,1.4150009515e-04,-9.8248408746e-09,-4.4449048946e-06,3.4313646153e-08,-7.7938793340e-09,-1.3585405732e-08,-5.1715552464e-07,-2.4776163427e-06,-1.4272521953e-03,7.4277456647e-01
-4.8562500000e+01,-3.4330984876e-03,-9.3392444801e-03,2.8310430589e+02,6.5010434879e-05,1.3908802176e-04,-9.6742214893e-09,-4.3546931133e-06,3.3460204109e-08,-8.2608804044e-09,-1.4138956014e-08,-5.2204894582e-07,-2.4226618740e-06,-1.4262892304e-03,7.4855491329e-01
-4.8937500000e+01,-3.4755674003e-03,-9.2243918212e-03,2.8310421514e+02,6.5196143691e-05,1.3658944153e-04,-9.5234398911e-09,-4.2633290894e-06,3.1792710116e-08,-8.9783541516e-09,-1.4613864388e-08,-5.2691350877e-07,-2.3660122032e-06,-1.4253226969e-03,7.5433526012e-01
-4.9312500000e+01,-3.5205336652e-03,-9.1046568692e-03,2.8310411567e+02,6.5348870765e-05,1.3397591835e-04,-9.3752031610e-09,-4.1702620452e-06,2.9751898750e-08,-9.4887092029e-09,-1.4778550603e-08,-5.3151445091e-07,-2.3067979859e-06,-1.4243510582e-03,7.6011560694e-01
-4.9687500000e+01,-3.5681462572e-03,-8.9801082128e-03,2.8310400632e+02,6.5472994725e-05,1.3125140138e-04,-9.2197139763e-09,-4.0759543071e-06,2.7596747702e-08,-1.0161124915e-08,-1.4789013196e-08,-5.3602705512e-07,-2.2451908249e-06,-1.4233722844e-03,7.6589595376e-01
-5.0062500000e+01,-3.6187810677e-03,-8.8502674386e-03,2.8310388569e+02,6.5562932972e-05,1.2841626116e-04,-9.0568432220e-09,-3.9805214097e-06,2.5793776563e-08,-1.1209969458e-08,-1.4919081605e-08,-5.4036740962e-07,-2.1812077826e-06,-1.4223836656e-03,7.7167630058e-01
-5.0437500000e+01,-3.6721997488e-03,-8.7143631091e-03,2.8310375226e+02,6.5612251228e-05,1.2545552839e-04,-8.8873576957e-09,-3.8843298338e-06,2.4371593020e-08,-1.2464330158e-08,-1.5315888798e-08,-5.4468629598e-07,-2.1147076485e-06,-1.4213828061e-03,7.7745664740e-01
-5.0812500000e+01,-3.7275975475e-03,-8.5719496631e-03,2.8310360403e+02,6.5597705470e-05,1.2236280821e-04,-8.7158664191e-09,-3.7873995341e-06,2.2784798778e-08,-1.3968309931e-08,-1.5894443050e-08,-5.4863290582e-07,-2.0454910155e-06,-1.4203694595e-03,7.8323699422e-01
-5.1187500000e+01,-3.7848949024e-03,-8.4235319154e-03,2.8310343915e+02,6.5521225350e-05,1.1915046000e-04,-8.5509415865e-09,-3.6891753425e-06,2.0865017779e-08,-1.5169238914e-08,-1.6331513381e-08,-5.5204814323e-07,-1.9738591768e-06,-1.4193433494e-03,7.8901734104e-01
-5.1562500000e+01,-3.8445593552e-03,-8.2689693877e-03,2.8310325488e+02,6.5370820021e-05,1.1581328392e-04,-8.3851748838e-09,-3.5889137981e-06,1.8522504051e-08,-1.6332712404e-08,-1.6496873136e-08,-5.5477305856e-07,-1.8997370465e-06,-1.4183054580e-03,7.9479768786e-01
-5.1937500000e+01,-3.9071345205e-03,-8.1069626423e-03,2.8310304859e+02,6.5146803886e-05,1.1233751530e-04,-8.2167705893e-09,-3.4864510836e-06,1.6116915154e-08,-1.7341221463e-08,-1.6273943391e-08,-5.5703985067e-07,-1.8229848566e-06,-1.4172558621e-03,8.0057803468e-01
-5.2312500000e+01,-3.9731127727e-03,-7.9370706752e-03,2.8310281594e+02,6.4848651434e-05,1.0871621095e-04,-8.0474036965e-09,-3.3820979535e-06,1.3532863971e-08,-1.8292431374e-08,-1.6152949180e-08,-5.5864843599e-07,-1.7435236358e-06,-1.4161960569e-03,8.0635838150e-01
-5.2687500000e+01,-4.0414062389e-03,-7.7577183742e-03,2.8310255297e+02,6.4467213543e-05,1.0493545609e-04,-7.8767433469e-09,-3.2759542858e-06,1.0740251638e-08,-1.9605791626e-08,-1.6319837630e-08,-5.5931625874e-07,-1.6613310766e-06,-1.4151266688e-03,8.1213872832e-01
-5.3062500000e+01,-4.1115690264e-03,-7.5676094488e-03,2.8310225507e+02,6.3979368389e-05,1.0097284884e-04,-7.7116712656e-09,-3.1678185753e-06,8.0454660944e-09,-2.0787489011e-08,-1.6263018211e-08,-5.5896032453e-07,-1.5760052651e-06,-1.4140468673e-03,8.1791907514e-01
-5.3437500000e+01,-4.1826650523e-03,-7.3662614013e-03,2.8310191570e+02,6.3378752020e-05,9.6824064254e-05,-7.5432728914e-09,-3.0575205415e-06,5.0660110762e-09,-2.2080295038e-08,-1.6004924130e-08,-5.5731888834e-07,-1.4875927229e-06,-1.4129596205e-03,8.2369942197e-01
-5.3812500000e+01,-4.2533883546e-03,-7.1522880359e-03,2.8310152677e+02,6.2640872920e-05,9.2485661376e-05,-7.3734419740e-09,-2.9451971456e-06,1.9483698930e-09,-2.3357261109e-08,-1.5752891721e-08,-5.5378557281e-07,-1.3965127243e-06,-1.4118687620e-03,8.2947976879e-01
-5.4187500000e+01,-4.3226529629e-03,-6.9245926317e-03,2.8310107888e+02,6.1767163907e-05,8.7960681827e-05,-7.1890908867e-09,-2.8312140332e-06,-1.0765746694e-09,-2.4127173262e-08,-1.5521416983e-08,-5.4793316153e-07,-1.3031019362e-06,-1.4107776006e-03,8.3526011561e-01
-5.4562500000e+01,-4.3881354008e-03,-6.6824384352e-03,2.8310055759e+02,6.0741361088e-05,8.3268076294e-05,-6.9882375357e-09,-2.7160475624e-06,-4.0214483834e-09,-2.4430958972e-08,-1.5521081292e-08,-5.3951620991e-07,-1.2081742449e-06,-1.4096906515e-03,8.4104046243e-01
-5.4937500000e+01,-4.4474899302e-03,-6.4251918148e-03,2.8309994837e+02,5.9538503901e-05,7.8427583397e-05,-6.7766542331e-09,-2.5994676880e-06,-6.5590117152e-09,-2.4179758617e-08,-1.5441346439e-08,-5.2828032743e-07,-1.1122855635e-06,-1.4086142957e-03,8.4682080925e-01
-5.5312500000e+01,-4.4990869325e-03,-6.1515443803e-03,2.8309923144e+02,5.8121640857e-05,7.3429122888e-05,-6.5586628129e-09,-2.4805459990e-06,-8.8980540258e-09,-2.3842913247e-08,-1.4802448803e-08,-5.1392575747e-07,-1.0153689828e-06,-1.4075563989e-03,8.5260115607e-01
-5.5687500000e+01,-4.5412682984e-03,-5.8583250353e-03,2.8309838229e+02,5.6486807949e-05,6.8263139233e-05,-6.3399099225e-09,-2.3591282152e-06,-1.0794297403e-08,-2.3477612668e-08,-1.3742527112e-08,-4.9638279852e-07,-9.1771375566e-07,-1.4065253376e-03,8.5838150289e-01
-5.6062500000e+01,-4.5695454868e-03,-5.5437537880e-03,2.8309737028e+02,5.4601895607e-05,6.2950847906e-05,-6.1150733797e-09,-2.2359971025e-06,-1.2199825207e-08,-2.2798910575e-08,-1.2689124380e-08,-4.7545635402e-07,-8.2003444750e-07,-1.4055307469e-03,8.6416184971e-01
-5.6437500000e+01,-4.5814879746e-03,-5.2046749954e-03,2.8309615646e+02,5.2441165444e-05,5.7504529303e-05,-5.8752377833e-09,-2.1120006492e-06,-1.3246811480e-08,-2.1674869628e-08,-1.1903163687e-08,-4.5090525157e-07,-7.2293802484e-07,-1.4045836937e-03,8.6994219653e-01
-5.6812500000e+01,-4.5722170374e-03,-4.8385506615e-03,2.8309469308e+02,4.9981461381e-05,5.1957006646e-05,-5.6267135224e-09,-1.9878817368e-06,-1.3584380408e-08,-2.0215854686e-08,-1.1380472710e-08,-4.2271211101e-07,-6.2748537055e-07,-1.4036966897e-03,8.7572254335e-01
-5.7187500000e+01,-4.5341953829e-03,-4.4448437027e-03,2.8309292125e+02,4.7150404845e-05,4.6356518430e-05,-5.3672608753e-09,-1.8639998594e-06,-1.3679694488e-08,-1.8397283021e-08,-1.0675596336e-08,-3.9033315112e-07,-5.3470706493e-07,-1.4028831577e-03,8.8150289017e-01
-5.7562500000e+01,-4.4614738249e-03,-4.0214791874e-03,2.8309076405e+02,4.3949877700e-05,4.0795224142e-05,-5.0941896520e-09,-1.7422067260e-06,-1.3486953378e-08,-1.6083118327e-08,-9.7570864539e-09,-3.5417231539e-07,-4.4651040665e-07,-1.4021551518e-03,8.8728323699e-01
-5.7937500000e+01,-4.3463300935e-03,-3.5737487332e-03,2.8308813591e+02,4.0372362819e-05,3.5433535612e-05,-4.7949683454e-09,-1.6241285242e-06,-1.3114150825e-08,-1.3560335354e-08,-8.5997118460e-09,-3.1470615620e-07,-3.6551096681e-07,-1.4015236947e-03,8.9306358382e-01
-5.8312500000e+01,-4.1805051115e-03,-3.1075882836e-03,2.8308492987e+02,3.6449471649e-05,3.0372529331e-05,-4.4674243304e-09,-1.5118452219e-06,-1.2551669405e-08,-1.1117123518e-08,-7.3727428475e-09,-2.7280800813e-07,-2.9232181708e-07,-1.4009954856e-03,8.9884393064e-01
-5.8687500000e+01,-3.9576053050e-03,-2.6342626150e-03,2.8308103141e+02,3.2250272857e-05,2.5699418136e-05,-4.1137705720e-09,-1.4065936369e-06,-1.1395465698e-08,-8.7486181928e-09,-6.1364232592e-09,-2.2980572480e-07,-2.2737683613e-07,-1.4005697529e-03,9.0462427746e-01
-5.9062500000e+01,-3.6759872904e-03,-2.1638569611e-03,2.8307634544e+02,2.7888506645e-05,2.1532836867e-05,-3.7246631577e-09,-1.3103615920e-06,-1.0046150348e-08,-6.0623676625e-09,-4.8295483866e-09,-1.8732223353e-07,-1.7153210023e-07,-1.4002410202e-03,9.1040462428e-01
-5.9437500000e+01,-3.3376053655e-03,-1.7195262957e-03,2.8307082240e+02,2.3532792285e-05,1.8015236983e-05,-3.3009448879e-09,-1.2257018491e-06,-8.2344979470e-09,-3.1661884481e-09,-3.8180435135e-09,-1.4714788569e-07,-1.2572977412e-07,-1.3999966262e-03,9.1618497110e-01
-5.9812500000e+01,-2.9598010129e-03,-1.3250413722e-03,2.8306443717e+02,1.9430470784e-05,1.5201132372e-05,-2.8492791638e-09,-1.1543300545e-06,-6.2405741904e-09,-6.5742224878e-10,-3.0782657979e-09,-1.1160168353e-07,-8.9892501810e-08,-1.3998207285e-03,9.2196531792e-01
-6.0187500000e+01,-2.5669590134e-03,-9.9721372449e-04,2.8305719990e+02,1.5780531208e-05,1.3050037801e-05,-2.3822052239e-09,-1.0966396396e-06,-4.4813533538e-09,1.0578708352e-09,-2.5054691021e-09,-8.1860801618e-08,-6.3412477656e-08,-1.3996965638e-03,9.2774566474e-01
-6.0562500000e+01,-2.1836395271e-03,-7.4382258074e-04,2.8304919091e+02,1.2701895442e-05,1.1461592557e-05,-1.9373730864e-09,-1.0501943775e-06,-2.9785967093e-09,2.3095834621e-09,-2.0990518237e-09,-5.8656197062e-08,-4.5004812913e-08,-1.3996070716e-03,9.3352601156e-01
-6.0937500000e+01,-1.8332648115e-03,-5.5722759666e-04,2.8304054027e+02,1.0248250846e-05,1.0295088149e-05,-1.5378456945e-09,-1.0116781807e-06,-2.0521259153e-09,2.9551572402e-09,-1.7468613947e-09,-4.1564254628e-08,-3.2709790478e-08,-1.3995392949e-03,9.3930635838e-01
-6.1312500000e+01,-1.5365726345e-03,-4.2614106474e-04,2.8303144293e+02,8.4074710379e-06,9.4339565663e-06,-1.2037309665e-09,-9.7881579697e-07,-1.6404159676e-09,2.9742451674e-09,-1.3642948115e-09,-2.9809265836e-08,-2.4746258414e-08,-1.3994840404e-03,9.4508670520e-01
-6.1687500000e+01,-1.3010337167e-03,-3.3775268823e-04,2.8302205110e+02,7.0792166108e-06,8.7805323209e-06,-9.5297913269e-10,-9.4966843437e-07,-1.5121593347e-09,2.5930718251e-09,-1.0889897862e-09,-2.2110008029e-08,-1.9542084193e-08,-1.3994353969e-03,9.5086705202e-01
-6.2062500000e+01,-1.1230540148e-03,-2.8020169584e-04,2.8301249843e+02,6.1313833004e-06,8.2486769244e-06,-7.7369462158e-10,-9.2424487713e-07,-1.7925432505e-09,1.7539379740e-09,-9.2778361510e-10,-1.7189514504e-08,-1.5996354935e-08,-1.3993916576e-03,9.5664739884e-01
-6.2437500000e+01,-9.9165038885e-04,-2.4522122724e-04,2.8300292161e+02,5.4594304254e-06,7.7790000918e-06,-6.5069892050e-10,-9.0152961364e-07,-2.0829839828e-09,9.9780958017e-10,-7.9685239174e-10,-1.4057061317e-08,-1.3625634788e-08,-1.3993515577e-03,9.6242774566e-01
-6.2812500000e+01,-8.9354384367e-04,-2.2310770934e-04,2.8299340545e+02,4.9715710794e-06,7.3377074202e-06,-5.6909353900e-10,-8.8043900114e-07,-2.3109626529e-09,2.8174424287e-10,-6.9156487775e-10,-1.1976716998e-08,-1.1860143506e-08,-1.3993155350e-03,9.6820809249e-01
-6.3187500000e+01,-8.1849573866e-04,-2.0834908604e-04,2.8298398584e+02,4.6010222897e-06,6.9158740252e-06,-5.1244477413e-10,-8.6091276646e-07,-2.5140075423e-09,-3.3270439106e-10,-6.1828690904e-10,-1.0504650178e-08,-1.0487805109e-08,-1.3992837299e-03,9.7398843931e-01
-6.3562500000e+01,-7.5912621960e-04,-1.9623705509e-04,2.8297470534e+02,4.3044014542e-06,6.5258728247e-06,-4.7107284896e-10,-8.4271606898e-07,-2.6549481574e-09,-8.3884124321e-10,-5.8308957487e-10,-9.3798663744e-09,-9.3069268870e-09,-1.3992558152e-03,9.7976878613e-01
-6.3937500000e+01,-7.0878493689e-04,-1.8539977555e-04,2.8296555853e+02,4.0507857285e-06,6.1728784176e-06,-4.3900956867e-10,-8.2581241740e-07,-2.8669649898e-09,-1.4269878487e-09,-6.0620324171e-10,-8.3882600524e-09,-8.1914235578e-09,-1.3992319412e-03,9.8554913295e-01
-6.4312500000e+01,-6.6510379489e-04,-1.7589172263e-04,2.8295656731e+02,3.8246145380e-06,5.8553765872e-06,-4.1328895453e-10,-8.1001709781e-07,-3.0067707015e-09,-1.8495898355e-09,-6.2417604439e-10,-7.4878436665e-09,-7.0803145377e-09,-1.3992113210e-03,9.9132947977e-01
-6.4687500000e+01,-6.2450029001e-04,-1.6777513228e-04,2.8294773761e+02,3.6212050885e-06,5.5753689342e-06,-3.9162500278e-10,-7.9531855057e-07,-3.1051280988e-09,-2.1965326691e-09,-6.2950480050e-10,-6.6282283534e-09,-5.9376290593e-09,-1.3991933076e-03,9.9710982659e-01
-6.5062500000e+01,-5.8675482950e-04,-1.6060696828e-04,2.8293906573e+02,3.4397958868e-06,5.3353044046e-06,-3.7325552293e-10,-7.8179450204e-07,-3.1228498053e-09,-2.4605489611e-09,-6.6356239370e-10,-5.8343143684e-09,-4.7580026677e-09,-1.3991770787e-03,1.0028901734e+00
